,0,1,label
7222,버린 지난날의 한편의 영화였었단 걸 난 알아 마지막 날 바라봐 주던 그 눈빛 잘 지내라 던 그 목소리다,환상,3
7223,다 그 마저도 내 겐 예뻤어 내게 보여준 눈물까지 너와 가졌던 순간들은 다 다 지났지만 넌 너무 예뻤어,환상,3
7224,갈 수 없는 좁은 길을 봤어요,짜증,10
7225,쉼 없이 갈망하던 끝에 또 무던히 받아들여 진대도 가난한 맘 몫이겠어요,이별,9
7226,난 멋진 사람이 되어 큰 등불을 켜고 나선 발길 없는 저 큰 나무 아래로 피어오른 아집들이 내려앉길 기다리다 움츠린 손에 다 덜어 낼게요,이별,9
7227,난 그 사람 뒤를 따라갔지만 큰 그림자 푸념뿐인 것을 난 알아도 아는 것이 아닌데 가만히 가만히 둘까요 난 멋진 사람이 되어 큰 등불을 켜고 나선 발길 없는 저 큰 나무 아래로 피어오른 아집들이 내려앉길 기다리다 움츠린 손에 다 덜어 낼게요,이별,9
7228,뒤 처진 불행을 또 마주할 때 난 오히려 더 편해요,성적,0
7229,난 멋진 사람이 되어 큰 등불을 켜고 나선 발길 없는 저 큰 나무 아래로 피어오른 아집들이 내려앉길 기다리다 움츠린 손에 다 덜어 낼게요,이별,9
7230,또 무던히 받아들여 진대도 가난한 맘 몫이겠어요,이별,9
7231,Your recipe 너만이 아는 방식 넌 나보다 날 잘 알아 어쩜 이럴까,활력,12
7232,My healing 나만 아는 이 느낌 So good 내 행복은 너 만이 만들 수 있어 아무도 내 마음을 몰라줘도 넌 다 알고 있는 듯해 네 눈빛 속엔 내 하루를 간파한 듯 오늘은 내 곁에 더 가까이 안겨 You know youwhat I want baby bae 나를 네 맘대로 휙휙 꼬리를 이리저리 내 입맛에 완벽히 딱 Perfect 아무리 봐도 의심하게 돼 음사람보다 더 나은 너의 위로 방식 Your recipe 너만이 아는 방식 넌 나보다 날 잘 알아 어쩜 이럴까,활력,12
7233,My healing 나만 아는 이 느낌 So good 내 행복은 너 만이 만들 수 있어 어떻게 알았을까,짜증,10
7234,내 기분 Down 인 걸 내 맘을 들여다보는 특별한 뭔 가가 있나,짜증,10
7235,한 참을 고민해도 모르겠어,짜증,10
7236,넌 어쩜 이리 완벽한 건지 YeahYou know youwhat I want baby bae 심장을 Knock knock 넌 또 똑똑하게 날 따뜻하게 안고 웃게 만드네,활력,12
7237,I don’t know 몰라서 더 설레이는 게 아닐까,활력,12
7238,Your recipe 너만이 아는 방식 넌 나보다 날 잘 알아 어쩜 이럴까,활력,12
7239,My healing 나만 아는 이 느낌 So good 내 행복은 너 만이 만들 수 있어 때로는 두렵기도 해 작고 소중한 너 나를 다 아는 네 눈에 내가 부족할까 가끔 겁이 나고 난 문득 바보 같은 생각도 하지만 넌 그 마저도 다 알고 있는 듯해 Yeah yeah yeahYour recipe 너만이 아는 방식 넌 나보다 날 잘 알아 나보다 날 잘 알아 Yeah 어쩜 이럴까,활력,12
7240,My healing Oh oh oh 나만 아는 이 느낌 So good 내 행복은 너 만이 만들 수 있어 Ah ah ah ah ah ahOh oh Your recipeYeah oh oh oh ohoh oh oh oh oh oh oh oh,활력,12
7241,누구에게도 누구에게도 주지 않으려 했던 작은 아무도 몰래 아무도 몰래 깊이 감춰 두었던 예쁜 내 마음 몽땅 그대에게 빼앗겨 버렸네,활력,12
7242,혼자라는 게 난 얼마나 좋았는지 몰라 먹고 싶은 것 모두 내 맘대로 고르고 주말이 와도 쓸데없는 약속 대신에 방 한구석에서 옛 노래나 흥얼거렸지 바쁜 일을 할 때 귀찮은 연락도 없고 지저분한 내 방 한심한 생활 부끄럽지 않았어,짜증,10
7243,난 조금 외로움도 견딜 만 했어,짜증,10
7244,주지 않을 거라면 설레는 표정 친절한 말투 그 무엇도 주지 마 줄 거라면 숨기고 싶은 비밀 그 어떤 어둠도 모두 달란 말이야,승리,6
7245,If you give me the sweetness in your mind I’ll play with it all night long Would you let me sneak into your house not to make you cry alone 월 화 수 목 금 토 일도 머리 어깨 무릎 발까지 몽땅 슬픈 영활 볼 땐 펑펑 울어도 상관 없고 바보 같은 생각 철 없는 말도 부끄럽지 않았어,활력,12
7246,난 그대를 만나기 전 까지는 주지 않을 거라면 설레는 표정 친절한 말투 그 무엇도 주지 마 줄 거라면 숨기고 싶은 비밀 그 어떤 어둠도 모두 달란 말이야,승리,6
7247,If you give me the sweetness in your mind I’ll play with it all night long Would you let me sneak into your house not to make you cry alone If you give me the sweetness in your mind I’ll play with it all night long Would you let me sneak into your house not to make you cry alone If you give me,활력,12
7248,유난히 날이 좋아 잠깐 어 딘가 걸을까,이별,9
7249,하다 좀 멀리 돌아서 걷고 싶은 기분에 하늘을 바라보면 괜히 네 가 보고 싶고 이유 없이 그러다 또 설레는 걸 조심스럽게 발길을 돌려서 나 너에게 가는 길 오늘은 너에게 내 마음을 전할래,이별,9
7250,한참을 망설였어,불안,5
7251,너의 집 앞에 앉아 어떤 예쁜 말들 로 자연스럽게 건넬까 이런 감정이 내 겐 참 어색한 데나 언제 부턴 가 아마 널 좋아 한단 걸 표현은 좀 서툴지만 지금 내 맘이 네 게 닿았으면 좋겠어 시 시한 내 농담 환히 웃어 주던,이별,9
7252,그때 부터 였었나,이별,9
7253,봐 너의 눈을 바라보는 게 그렇게 어려운 건지 난 몰랐었어 오늘은 너에게 내 마음을 전할래,승리,6
7254,한참을 망설였어,불안,5
7255,너의 집 앞에 앉아 어떤 예쁜 말들 로 자연스럽게 건넬까 이런 감정이 내 겐 참 어색한 데나 언제 부턴 가 아마 널 좋아 한단 걸 표현은 좀 서툴지만 지금 내 맘이 네 게 닿았으면 좋겠어 작은 언덕 너머로 별이 쏟아지는 밤이야 조금 늦었지만 잠깐 나와 줄래,이별,9
7256,아직 잠들지 않았다면 조금은 솔직히 내 마음을 전할래,활력,12
7257,한참을 망설였어,불안,5
7258,너의 집 앞에 앉아 어떤 예쁜 말들 로 자연스럽게 건넬까 이런 감정이 내 겐 참 어색한 데나 오래전부터 계속 널 좋아해 왔어,짜증,10
7259,표현은 좀 서툴지만 지금 너와 내 맘이 같았으면 좋겠어,짜증,10
7260,Wait a minute 한번 뜨면 수군수군 난리 나는 Timeline 머리부터 발끝까지 시선들이 Stop stopOooo 쟨 뭐니 쟨 뭐니 쟨 뭐니 Blah blahOooo 별나지 별나지 별나지 참 매일 학교 집 학교 집 지루하잖아,활력,12
7261,그럼 책 덮고 일어나 솔직히 말해 나란 애 궁금하잖아,짜증,10
7262,알려 줄게,이별,9
7263,내 TMI 긴 머리에 하늘하늘 청순 가련 Uh uh 요새 Hot 하다는 Drama 속의 소녀 No 누가 누굴 따라 하는 그런 건 좀 No oh 내 타입은 아냐 별로 흥미 없어 빠짐없이 전부 떠들어 봐 너네,짜증,10
7264,Timeline 골치 아프다 지니 눈에는 어 때 나 나 Oooo 내 말투 옷차림 성격이 Blah blahOooo 좋은지 별론 지 어떤지 다,활력,12
7265,Tag me tag me 지금 나를 불러 Dadadadadada 어디든지 달려 어쩌겠니,짜증,10
7266,나도 날 못 말려 하고 싶음 말 야 딱 지금 꼭 하는 거야 Tag tag tag 첫 줄에다 날 받아 적어 줄래,이별,9
7267,Tag tag tag 나란 애가 어디가 어떤지 No no no 아무도 날 못 말려 하고 싶음 말 야 난 지금 꼭 하는 거야 한번 뜨면 수군수군 난리 나는 Timeline 머리부터 발끝까지 시선들이 Stop stopOooo 쟨 뭐니 쟨 뭐니 쟨 뭐니 Blah blahOooo 별나지 별나지 별나지 참사 전 속에 한 단어를 나라 곤 도저히 정의 못해 음 그래도 굳이 날 설명한다면 Well 고유 명사 아마 나는 나라고 다른 누가 아니고 내 멋대로 묶은 머리 삐죽삐죽 Oh oh 신경 안 써 계속할래,활력,12
7268,내 맘대로 Go 선생님도 나만 보면 그러더라고 Oh 매일 매일 무슨 일을 꾸미냐고 빠짐없이 전부 떠들어 봐 너네,이별,9
7269,Timeline 골치 아프다 지니 눈에는 어 때 나 나 Oooo 내 말투 옷차림 성격이 Blah blahOooo 좋은지 별론 지 어떤지 다,활력,12
7270,Tag me tag me 지금 나를 불러 Dadadadadada 어디든지 달려 어쩌겠니,짜증,10
7271,나도 날 못 말려 하고 싶음 말 야 딱 지금 꼭 하는 거야 Tag tag tag 첫 줄에다 날 받아 적어 줄래,이별,9
7272,Tag tag tag 나란 애가 어디가 어떤지 No no no 아무도 날 못 말려 하고 싶음 말 야 난 지금 꼭 하는 거야 - 연 주중 - 난 말 야 난 말 야 아무도 못 말려 가만히 앉아 있기 따 분해 평범한 세상이 낯설게 느껴지곤 해 매일 학교 집 학교 집 지루하잖아,짜증,10
7273,그럼 책 덮고 일어나 Hurry Hurry 빠짐없이 알고 싶은 걸 맘이 두 근 반 세근 반 뛰고 있잖아,짜증,10
7274,망설이지 마 따라와 Tag me tag me 지금 나를 불러 Dadadadadada 어디든지 달려 어쩌겠니,짜증,10
7275,나도 날 못 말려 갖고 싶음 말 야 난 지금 딱 지금이야,짜증,10
7276,Tag tag tag 첫 줄에다 날 받아 적어 줄래,이별,9
7277,Tag tag tag 나란 애가 어디가 어떤지 No no no 아무도 날 못 말려 갖고 싶음 말 야 난 지금 딱 지금이야 한번 뜨면 수군수군 난리 나는 Timeline 머리부터 발끝까지 시선들이 Stop stopOooo 쟨 뭐니 쟨 뭐니 쟨 뭐니 Blah blahOooo 별나지 별나지 별나지 참,활력,12
7278,오랜 밤 널 잃어 갔을 때 넌 아무런 말도 없이 날고 있었지 사랑의 마지막 불이 꺼질 때 피어오른 연기 따라 맴돌고 있었지 깊은 밤이 시들어갈 때까지 기다려 줄게,이별,9
7279,Oh I lost you Oh I lost you Please say 외딴 방 안에 혼자 있거나 내 하루가 너무 많이 늙어 버려서 먼 동이 트기도 전에 지면 그 땐 너와 함께 하게 되기를 바라 어떻게 널 더 사라지지 않게 할 수 있을까,짜증,10
7280,봄의 양날과 같던 나날들 Please say it was a dream Oh I lost you I lost you Please say it was a dream Oh I lost you Oh I lost you Please say it was a dream Oh I lost you Oh I lost you Please say it was a dream Oh I lost you Oh I lost you Please say Please say it was a dream,짜증,10
7281,한적한 밤 산책 하다 보면 어김없이 생각나는 얼굴 반짝이는 별을 모아 그리는 그런 사람 좁다란 길 향기를 채우는 가로등 빛 물든 진달래꽃이 향기를 그와 함께 맡으면 참 좋겠네,기쁨,1
7282,보고 싶어라,승리,6
7283,그리운 그 얼굴 물로 그린 그림처럼 사라지네보고 싶어라,활력,12
7284,오늘도 그 사람을 떠올리려 산책을 하네 대기는 차갑게 감싸고 생생하게 생각나는 그때 안타까운 빛나던 시절 뒤로 하고 가 던 보고 싶어라,짜증,10
7285,그리운 그 얼굴 물로 그린 그림처럼 사라지네보고 싶어라,활력,12
7286,오늘도 그 사람을 떠올리려 산책을 하네,기쁨,1
7287,따뜻한 손 그리고 그 감촉 내가 쏙 들어앉아 있던 그 눈동자 그 마음 아무것도 바라지 않고 사랑을 주던 그가 보고 싶어 지네 그리운 그 얼굴 물로 그린 그림처럼 사라지네보고 싶어라,활력,12
7288,오늘도 그 사람을 떠올리려 산책을 하네,기쁨,1
7289,오늘도 산책을 하네,아름다움,8
7290,오늘도 산책을 하네,아름다움,8
7291,그때 그 짧은 순간에 너에게 빠진 것 같아 분위기에 취해 말 못 했지만 몇 번 봤던 사이처럼 편안해 하는 것 같아 괜한 걱정 했는데 네 곁에 있고 싶은 내 모습이 그렇게 싫지만은 않아 기다려 왔던 것만큼 내 맘 속 깊이 Fallin’ Fallin’ Fallin’ in love you 너도 괜찮다면 가까워 졌음 해 Sometime Sometime 가끔 너도 내 맘을 알아봐 주길 나도 모르게 점점 더 마음을 기대게 돼 어설픈 표현들은 이제 더 하기 싫은데 Baby 넌 마지막까지 내 맘 속을 자꾸 헷갈리게 만들어 또 생각하게 만들어 Baby 네 곁에 있고 싶은 내 모습이 그렇게 싫지만은 않아 기다려 왔던 것만큼 내 맘 속 깊이 Fallin’ Fallin’ Fallin’ in love you 너도 괜찮다면 가까워 졌음 해 Sometime Sometime 가끔 너도 내 맘을 알아봐 주길 기다려 왔던 것만큼 내 맘 속 깊이 Fallin’ Fallin’ Fallin’ in love youFallin’ in love 너도 괜찮다면 가까워 졌음 해 Sometime Sometime 가끔 너도 내 맘을 알아봐 주길,활력,12
7292,괜히 쓸쓸해 지네요 어느새 밤 공기도 차가워져 조금 쌀쌀한 밤 이에요 들려오는 귀뚜라미 소리에 지고 물드는 계절 틈 사이로 밀려오는 지난날의 그리움 언제쯤 다시 널 볼 수 있을까,짜증,10
7293,다시 올 수 없는 오늘과 다시 느낄 수 없는 이 계절이 지나가는 게 기억할 수 없는 너 와 나 추억할 수 없는 우리의 계절이 사라지는 게 낯설 어진 마음에 괜히 서성이네요,이별,9
7294,스쳐가는 사람들 속 나 혼자 멈춰 버린 채 나아가려 애 써도 밀려오는 지난날의 그리움 언제쯤 다시 널 볼 수 있을까,짜증,10
7295,다시 올 수 없는 오늘과 다시 느낄 수 없는 이 계절이 지나가는 게 기억할 수 없는 너 와 나 추억할 수 없는 우리의 계절이 사라지는 게 낯설 어진 마음에 그저 바라보네요,이별,9
7296,조금 쌀쌀한 밤이에요,짜증,10
7297,또 두근거리네,이별,9
7298,내 맘이 날 보는 시선이 느껴져 널 보면 괜히 난 웃음이 나오고는 해 있잖아,이별,9
7299,좋아 하나 봐 내 심장소리가 들리니 설레는 마음이 보이니 숨길 수 없는 내 진심이 너에게 먼저 다가가 보라고 해 어떤 별보다 저 햇살보다 네 가 빛이 나는 걸 무엇보다 소중한 걸 너도 그렇니,이별,9
7300,내가 좋으니 그렇다면 나에게 고백해 줘 내 마음속에 내 하루 속에 온통 너로 가득 해 너로 넘친단 말이야 너도 그렇니,짜증,10
7301,내가 좋으니 아직 용기가 없다면 난 기다릴 게 어느새 내 맘에 꽃처럼 자라나 버리는 너니까 난 매일 너에게 사랑이라는 물을 줘 널 위한 내 마음의 선물 넌 대체 어디서 왔길래 이렇게 그립게 만드니 언제나 내 곁에 있다면 난 행복해만 질 텐데 그렇다면 어떤 별보다 저 햇살보다 네 가 빛이 나는 걸 무엇보다 소중한 걸 너도 그렇니,환상,3
7302,내가 좋으니 그렇다면 나에게 너 고백해 줘 혹시 나와 다를까 걱정스러운 마음에 밤을 또 지새고 네 전 활 기다려 이런 초조한 날 너는 몰라 꿈속에 네 가상 상의 네가 나타나 주길 바래내,활력,12
7303,가 바라던,기쁨,1
7304,너인걸,기쁨,1
7305,너도 그렇니,성적,0
7306,내가 좋으니 그렇다면 나에게 고백해 줘 내 마음속에 내 하루 속에 온통 너로 가득 해 너로 넘친단 말이야 너도 그렇니,짜증,10
7307,내가 좋으니 아직 용기가 없다면 난 기다릴게,활력,12
7308,언제부터인지 그대를 보면 운명이라고 느꼈던 걸까 밤하늘의 별이 빛난 것처럼 오랫동안 내 곁에 있어요,짜증,10
7309,그 대라는 시가 난 떠오를 때마다 외워 두고 싶어 그 댈 기억할 수 있게 슬픈 밤이 오면 내가 그대를 지켜 줄게,승리,6
7310,내 마음 들려오나요 잊지 말아요,이별,9
7311,지나가는 계절 속에 내 마음은 변하지 않는단 걸 아나요 그저 바라보는 눈빛 그 하나로세상을 다 가진 것 같은데 그대라는 시가 난 떠오를 때마다 외워 두고 싶어 그 댈 기억할 수 있게 슬픈 밤이 오면 내가 그대를 지켜 줄게,이별,9
7312,내 마음 들려오나요 잊지 말아요,이별,9
7313,꽃이 피고 지는 날이 와도 이것 하나만 기억해 줘요,이별,9
7314,그 댈 향한 마음을 언젠가는 우리 멀어 질지 몰라도 나는 그대라면 기다릴 수 있을 텐데 시간이 흘러도 내가 이곳에 서 있을게,이별,9
7315,그 대 망설이지 말아요,승리,6
7316,그때가 오면,승리,6
7317,햇살은 밝은데 날은 너무 좋은데 바람도 솔솔 부는 게 내 맘을 어지럽게 해 집에 축 늘어져서 천장만 바라보긴 싫어 짠하고 나 타 나줄 남자사람 친구도 없네,이별,9
7318,대공원이 5분 거린 데 경마공원 10분 거린 데 거 길 못가 네 거 길 못가네 혼자 가기엔 허전한 기분이 들어 아 바람이 내게 불어온다 내 마음만 헝클어 놓고 가버리고 있네,짜증,10
7319,데이트하기 딱 좋은 날인데 집에 축 늘어져서 방바닥만 긁긴 싫어 오늘의 날씨는 참 맑다,이별,9
7320,tv에 나오는데 대공원이 5분 거린 데 경마공원 10분 거린 데 거 길 못가 네 거 길 못가네 혼자 가기엔 외로운 기분이 들어 아 바람이 내게 불어온다 내 마음만 헝클어 놓고 가버리고 있네,짜증,10
7321,데이트하기 딱 좋은 날 데이트하기 딱 좋은 날 데이트하기 딱 좋은 날인데,이별,9
7322,Red Velvet 무도회를 뒤집어 작은 소란을 또 일으켜 This is gonna be a crazy night(To-na -na-na -na-na -night) 등장부터 인사까지 파격적 이게 우리 살짝 놀아 볼까 솔직하게 Bae bae 지금부터 시작해 볼 게 (Feel my vibe and sway) 꽃가루를 날려 폭죽을 더 크게 터트려 우릴 오만과 편견에 가두지 마자유로 워 지금 Feel my rhythm Come with me 상상해 봐 뭐든지 노래를 따라서 저 달빛에 춤을 춰 바로 지금 (Play my rhythm)Follow follow my heartbeat 해가 떠올 때까지 Feel my rhythm 멈추지 말아 줘 이 순간을 놓지 마 Baby 차는 Old and Classic(Just ride) 이제 조금 낯선 다른 차원까지 (Get loud) 상상할 수 없던 곳 시간 속 예고 없이 등장 해이 밤은 멋지고 우린 Fun and wild and brave 시선을 끄는 네 MotionG-give me a new direction 끝없는 Black hole처럼 빠져드는 Sweet emotion 너를 태운 채 (Sway) 어디로든 떠 날래 (Way) 온 세상 모든 경계를 다 휘저을래,활력,12
7323,(Oh yeah) 꽃가루를 날려( 흩날려 )Champagne 을 더 크게 터트려( 마음껏) 더는 어제와 내일에 가두지 마자유로 워 지금 Feel my rhythm Come with me 상상해 봐 뭐든지 노래를 따라서 저 달빛에 춤을 춰 바로 지금 (Play my rhythm)Follow follow my heartbeat 해가 떠올 때까지 Feel my rhythm 멈추지 말아 줘 이 순간을 놓지 마 Baby 온 세상이 멈추는 순간 What a what a feeling 어서 내 손을 잡아 (All right) 본 적 없던,활력,12
7324,Film 빠져드는 You and I Next time 시계를 돌려 어디로 가볼까,활력,12
7325,Come on 또다시 시작해 You and IFeel my rhythm Come with me 상상해 봐 뭐든지 노래를 따라서 저 달빛에 춤을 춰 바로 지금 (Play my rhythm)Follow follow my heartbeat 해가 떠올 때까지 Feel my rhythm 끝나지 않는 꿈이 순간을 놓지 마 Baby,활력,12
7326,따사로운 햇살 밝게 비추고 핑크빛만 돌 던 봄도 끝 나가 하나둘 씩 떨어지는 예쁜 꽃잎을 보며 니 맘도 조금 조금씩 식어 가면 어떡하나 소리 없이 끝나가는 우리들 만의 봄을 살포시 눈을 감고 끝나지 않길 기도하죠,기쁨,1
7327,벚꽃이 지면 우리 사랑은 여름처럼 뜨거워질 수 있나요,활력,12
7328,우리의 시작이 조금 따뜻했다면 이젠 좀 더 뜨겁게 서로를 안아 줘요,이별,9
7329,ah 밝게 웃는 니 모습 좋아 ah 니가 좋으면 나도 좋아하나 둘씩 떨어지는 예쁜 꽃잎을 보며 니 맘도 조금 조금씩 식어 가면 어떡하나 소리 없이 끝나가는 우리들 만의 봄을 살포시 눈을 감고 끝나지 않길 기도하죠,짜증,10
7330,벚 꽃이 지면 우리 사랑은 여름처럼 뜨거워 질 수 있나요,활력,12
7331,우리의 시작이 조금 따뜻했다면 이젠 좀 더 뜨겁게 서로를 안아 줘 요가 끔 해바라기도 고개를 돌리곤 해 다 온 듯해도 끝난 듯해도 결국 끝이 없는 게 사랑인 걸 흐르고 흐르면 우리 둘 사이 어디쯤 가 있을까,이별,9
7332,아무것도 상관없어요,성적,0
7333,그저 내 맘은 벚꽃이 지면 우리 사랑은 여름처럼 뜨거워질 수 있나요,활력,12
7334,우리의 시작이 조금 따뜻했다면 이젠 좀 더 뜨겁게 벚꽃이 지면 우리 사랑은 여름처럼 뜨거워질 수 있나요,활력,12
7335,우리의 시작이 조금 따뜻했다면 이젠 좀 더 뜨겁게 서로를 안아 줘요,이별,9
7336,떨어지더라도 우리는 하나라기억하며 예쁜 꽃잎을 바라봐 빛나는 불빛이 우릴 향해 비춰 질 때까지 하염없이 기다리나 봐 한걸음 다시 한 걸음 Getting better togetheras time goes by 우우 우우 벚꽃이 지면,승리,6
7337,마음이 차가운 사람이라 눈물이 메마르고 아픔이 없기에 슬퍼하는 법을 모르고 그저 무던한 사람이라 화를 내는 일이 없고 외롭지 않아서 홀로 남겨 진 게 아니야,이별,9
7338,사랑을 하면 아프니까 또 괜한 기대를 하면 서운하니까 언젠가 나를 주저 앉게 할 테니까 Oh 내가 사랑했던 모든 것 들은 나를 눈물 짓게 할 테니까 Oh 나를 사랑했던 많은 것 들을 모두 눈물 짓게 할 테니까 매일이 따분한 사람이라 함께 웃는 법을 모르고 아픈 이야기가 없어서 속으로 삼키는 게 아니야,이별,9
7339,이러다 보면 무뎌 지니까 또 괜히 가슴이 뛰면 겁이 나니까 언젠가 너도 아픈 이야기가 될 테니까 Oh 내가 사랑했던 모든 것 들은 나를 눈물 짓게 할 테니까 Oh 나를 사랑했던 많은 것 들을 모두 눈물 짓게 할 테니까 마음을 스쳐 갈 뿐이니까 잠 못 이루며 그리 던 한 편의 드라마도 나를 따뜻하게 감싸던 그날은 이제 없으니까 또 다시 꿈을 꾸면 안 되니까 세상의 모든 아픔을 감당할 수 없으니까 Oh 내가 사랑했던 모든 것 들은 나를 눈물 짓게 할 테니까 Oh 내가 사랑했던 많은 것 들을 모두 눈물 짓게 할 테니까,이별,9
7340,어젯밤엔 무슨 꿈을 꾸다 깼는지 놀란 마음을 쓸어내려야 했어요,활력,12
7341,손도 작은 내가 나를 달래고 나면 가끔은 눈물이 고여 무서워요,이별,9
7342,니가 없는 세상은 두려워요,활력,12
7343,혼자 걷는 이 밤은 바닷길에 그 어떤 숨은 보석도 내 눈물을 닦아 줄 순 없죠,이별,9
7344,나는 그대의 아름다운 별이 되고 싶어요,기쁨,1
7345,날 이해해 줘요,이별,9
7346,그 대에게만 아름다운 꽃이 되고 싶어요,기쁨,1
7347,나를 불러 줘요,짜증,10
7348,널 비출 수 있게,성적,0
7349,난 가끔 너와 눈이 마주칠 때면 너의 엉뚱한 모습을 볼 때면 내가 무슨 생각을 했었는지 지금 내가 무슨 얘기를 했지 잊어버려 너의 옷깃이 스칠 때면 너와 나란히 길을 걸을 때면 한참이 지 나도 사라지지 않는 이 떨림은 아마 Maybe it`s love 사랑 사랑 사랑인가 봐요,짜증,10
7350,우린 아마도 이렇게 사랑 사랑 사랑 인걸 까요,이별,9
7351,너의 모든 게 다 넌 정말 귀여워 귀여워 귀여워 대체 뭘 먹고 자란 걸까 넌 정말 귀여워 귀여워 귀여워 지금처럼 날 보며 웃어 줘 아마도 너는 love 난 가끔 너와 눈이 마주칠 때면 너의 다정한 모습을 볼 때면 내가 무슨 상상을 했었는지 나의 모든 생각을 들킨 것만 같아 너와 나란히 길을 걷다 너의 손등이 맞닿았을 때에 한참 이 지 나도 사라지지 않는 이 온기는 아마 Maybe it`s love 사랑 사랑 사랑인가 봐요,활력,12
7352,우린 아마도 이렇게 사랑 사랑 사랑 인걸 까요,이별,9
7353,너의 모든 게 다 넌 정말 귀여워 귀여워 귀여워 나도 모르게 내뱉은 말아 정말 귀여워 귀여워 귀여워 지금처럼 늘 곁에 있어 줘 아마도 너는 love 어떻게 할까요 그대를 그대를 생각만 해도어 딘가 간질 거려요 널 정말 좋아해 사랑해 넌 정말 귀여워 귀여워 귀여워 오늘 따라 더 맴도는 말아 정말 귀여워 귀여워 귀여워 언제나 처 럼 함께 있어 줘 아마도 오늘이 아마도 오늘이 아마도 우리의 First day,승리,6
7354,떠나요 둘이 서 모든 걸 훌훌 버리고 제주도 푸른 밤 그 별 아래 이제는 더이상 얽매이긴 우리 싫어요,짜증,10
7355,신문에 TV에 월급봉투에 아파트 담벼락보다는 바 달 볼 수 있는 창문이 좋아요,짜증,10
7356,낑 깡 밭 일구고 감귤 도우리 둘이 가꿔 봐 요정 말로 그대가 외롭다고,짜증,10
7357,느껴진다면 떠나요 제주도 푸른 밤 하늘 아래로 떠나요 둘이 서 힘들게 별로 없어요,이별,9
7358,제 주도 푸른 밤 그 별 아래 그동안 우리는 오랫동안 지쳤잖아요,기쁨,1
7359,술 집에 카페에 많은 사람에 도시의 침묵보다는 바다의 속삭임이 좋아요,이별,9
7360,신혼 부부 밀려와 똑같은 사진 찍 기 구경하며 정말로 그대가 재미없다 느껴진다면 떠나요 제주도푸르메가 살고 있는 곳도시의 침묵보다는 바다의 속삭임이 좋아요,짜증,10
7361,신혼 부부 밀려와 똑같은 사진 찍 기 구경하며 정말로 그대가 재미없다 느껴진다면 떠나요 제주도푸르메가 살고 있는 곳,짜증,10
7362,파란 하늘 끝까지 올라가 보자 높이 너와 나 둘이 영원해 우리 시선을 돌려 세상을 봐 우리가 함께 했던 풍경들이 아름답게 펼쳐져 마주 보며 크게 숨을 쉬어 봐 Whoo Woo Whoo Woo 우리의 얼굴이 파랗게 넓은 하늘에 한없이 멀리 펼쳐져 나의 손잡아 줘요,이별,9
7363,끝까지 하늘 위로 올라가구 름 위로 올라 가바 닷 빛 풍경 황홀해 끝없이 펼쳐져 있어 시간이 멈췄으면 해 하늘 위로 너와 나 하늘 위로 날아올라 하늘 위로 꿈인지 현실인지 중요치는 않아 하늘 위로 올라가 올라가 올라 가시 원한 바람 내 볼에 스치면요 우리의 추억 입가엔 미소가 구름에 적어 둬 없어 지지 않도록 언제나 보고 싶을 때 나만 꺼내,이별,9
7364,볼 거야 마주 보며 크게 숨을 쉬어 봐 Whoo Woo Whoo Woo 우리의 얼굴이 파랗게 넓은 하늘에 한없이 멀리 펼쳐져 나의 손잡아 줘요,이별,9
7365,끝까지 하늘 위로 올라가구 름 위로 올라 가바 닷 빛 풍경 황홀해 끝없이 펼쳐져 있어 시간이 멈췄으면 해 하늘 위로 너와 나 하늘 위로 날아올라 하늘 위로 꿈인지 현실인지 중요치는 않아 하늘 위로 올라가 올라가 올라 가붕 뜨는 맘 구름 속에 너와 나 네 눈에 비치는 우리 모습 너무나 예쁜 걸 다 주고 싶어요,이별,9
7366,나의 사랑을 바 닷 빛 풍경 황홀해 끝없이 펼쳐져 있어 시간이 멈췄으면 해 하늘 위로 언제나 오늘을 기억해 하늘 위로 서로의 이름을 불러 줘 하늘 위로 꿈인지 현실인지 중요치는 않아 하늘 위로 올라가 올라가 올라가,이별,9
